uuid,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
eb70b8c0-f18b-11ec-a33e-acde48001122,AUDI,S5 CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,13.3,9.1,11.4,25,262
eb70bc6c-f18b-11ec-a33e-acde48001122,KIA,OPTIMA,MID-SIZE,2.4,4,A6,X,10.2,6.8,8.7,32,200
eb70c00e-f18b-11ec-a33e-acde48001122,JAGUAR,XF 25t AWD,MID-SIZE,2.0,4,AS8,Z,10.1,7.2,8.8,32,207
eb70c3a6-f18b-11ec-a33e-acde48001122,LAND ROVER,Range Rover 5.0 Supercharged,SUV - STANDARD,5.0,8,AS8,Z,14.4,11.2,12.9,22,305
eb70c73e-f18b-11ec-a33e-acde48001122,HYUNDAI,Veloster,COMPACT,2.0,4,M6,X,9.4,7.1,8.4,34,198
eb70cad6-f18b-11ec-a33e-acde48001122,CHEVROLET,Malibu,MID-SIZE,1.5,4,AV,X,8.2,6.6,7.5,38,174
eb70ce6e-f18b-11ec-a33e-acde48001122,VOLVO,XC60 T5,SUV - SMALL,2.0,4,AS8,X,10.3,7.6,9.1,31,213
eb70d1fc-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,AMG G 65,SUV - STANDARD,6.0,12,A7,Z,22.2,18.0,20.3,14,473
eb70d594-f18b-11ec-a33e-acde48001122,MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.6,15.2,19,358
eb70d922-f18b-11ec-a33e-acde48001122,HONDA,RIDGELINE AWD,PICKUP TRUCK - STANDARD,3.5,6,A5,X,15.2,11.3,13.4,21,308
eb70dcba-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,M5,X,9.9,7.2,8.7,32,200
eb70e048-f18b-11ec-a33e-acde48001122,ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,M6,Z,18.1,12.3,15.5,18,356
eb70e3d6-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,CC,COMPACT,2.0,4,M6,Z,11.4,7.4,9.6,29,221
eb70e76e-f18b-11ec-a33e-acde48001122,AUDI,TT RS,SUBCOMPACT,2.5,5,AM7,Z,12.1,8.2,10.3,27,241
eb70eafc-f18b-11ec-a33e-acde48001122,FIAT,500 ABARTH CABRIO,MINICOMPACT,1.4,4,M5,X,8.5,6.9,7.8,36,183
eb70ee94-f18b-11ec-a33e-acde48001122,BMW,M850i xDrive Cabriolet,SUBCOMPACT,4.4,8,AS8,Z,14.5,9.9,12.4,23,290
eb70f222-f18b-11ec-a33e-acde48001122,MAZDA,MX-5,TWO-SEATER,2.0,4,AS6,Z,9.0,6.6,7.9,36,186
eb70f5b0-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,GL 350 BLUETEC 4MATIC,SUV - STANDARD,3.0,6,AS7,D,13.6,10.0,12.0,24,322
eb70f93e-f18b-11ec-a33e-acde48001122,JAGUAR,XKR COUPE,MINICOMPACT,5.0,8,AS6,Z,15.6,10.9,13.5,21,310
eb70fcc2-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,Golf R,COMPACT,2.0,4,AM7,Z,10.2,7.9,9.2,31,213
eb71005a-f18b-11ec-a33e-acde48001122,CHEVROLET,SUBURBAN 4WD FFV,SUV - STANDARD,5.3,8,A6,X,15.3,10.9,13.3,21,312
eb7103e8-f18b-11ec-a33e-acde48001122,BMW,650i xDRIVE GRAN COUPE,COMPACT,4.4,8,AS8,Z,14.7,9.6,12.4,23,292
eb710776-f18b-11ec-a33e-acde48001122,JEEP,Grand Cherokee 4X4 EcoDiesel,SUV - STANDARD,3.0,6,A8,D,11.2,8.5,10.0,28,268
eb710b04-f18b-11ec-a33e-acde48001122,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,A4,X,12.2,9.3,10.9,26,251
eb710e92-f18b-11ec-a33e-acde48001122,PORSCHE,Panamera Turbo Executive,FULL-SIZE,4.0,8,AM8,Z,12.8,9.2,11.2,25,261
eb711216-f18b-11ec-a33e-acde48001122,INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,AS7,Z,17.4,12.2,15.1,19,354
eb7115a4-f18b-11ec-a33e-acde48001122,HYUNDAI,ELANTRA,MID-SIZE,2.0,4,M6,X,9.8,7.0,8.5,33,198
eb711932-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,BEETLE TDI (modified),COMPACT,2.0,4,AM6,D,7.6,5.7,6.9,41,183
eb711cc0-f18b-11ec-a33e-acde48001122,DODGE,JOURNEY FFV,SUV - SMALL,3.6,6,A6,X,14.2,9.5,12.1,23,284
eb71204e-f18b-11ec-a33e-acde48001122,TOYOTA,Sienna,MINIVAN,3.5,6,AS8,X,12.4,8.9,10.8,26,254
eb7123dc-f18b-11ec-a33e-acde48001122,PORSCHE,CAYENNE DIESEL (modified),SUV - STANDARD,3.0,6,A8,D,11.2,8.4,9.8,29,270
eb71276a-f18b-11ec-a33e-acde48001122,BMW,M6 Gran Coupe,COMPACT,4.4,8,AM7,Z,17.3,11.6,14.7,19,344
eb712af8-f18b-11ec-a33e-acde48001122,SCION,iQ,MINICOMPACT,1.3,4,AV,X,6.6,5.7,6.2,46,143
eb712ec2-f18b-11ec-a33e-acde48001122,BMW,X3 xDRIVE35i,SUV - SMALL,3.0,6,A8,Z,12.6,9.1,11.0,26,253
eb71325a-f18b-11ec-a33e-acde48001122,NISSAN,MICRA,COMPACT,1.6,4,A4,X,9.0,6.8,8.0,35,188
eb7135e8-f18b-11ec-a33e-acde48001122,FORD,ESCAPE,SUV - SMALL,1.6,4,AS6,X,10.4,7.4,9.1,31,209
eb71396c-f18b-11ec-a33e-acde48001122,CHEVROLET,CAMARO,COMPACT,6.2,8,AS6,Z,15.3,9.8,12.8,22,294
eb713cfa-f18b-11ec-a33e-acde48001122,MINI,JOHN COOPER WORKS CLUBMAN ALL4,MID-SIZE,2.0,4,M6,Z,11.4,7.6,9.7,29,228
eb714088-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,S 600,FULL-SIZE,6.0,12,AS7,Z,18.1,11.0,14.9,19,343
eb714416-f18b-11ec-a33e-acde48001122,INFINITI,QX50 AWD,STATION WAGON - SMALL,3.7,6,AS7,Z,13.7,9.8,11.9,24,280
eb7147a4-f18b-11ec-a33e-acde48001122,CHEVROLET,TRAX AWD,SUV - SMALL,1.4,4,AS6,X,10.0,7.8,9.0,31,207
eb714b32-f18b-11ec-a33e-acde48001122,BUICK,LACROSSE eASSIST,MID-SIZE,2.4,4,AS6,X,9.6,6.5,8.2,34,193
eb714ec0-f18b-11ec-a33e-acde48001122,CADILLAC,XTS Vsport AWD,FULL-SIZE,3.6,6,AS6,Z,15.0,10.1,12.8,22,302
eb715244-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,C 350 4MATIC,COMPACT,3.5,6,AS7,Z,11.9,8.6,10.4,27,239
eb7155d2-f18b-11ec-a33e-acde48001122,DODGE,CHALLENGER GT AWD,MID-SIZE,3.6,6,A8,X,12.8,8.7,11.0,26,258
eb715960-f18b-11ec-a33e-acde48001122,KIA,FORTE KOUP,COMPACT,1.6,4,AS6,X,10.6,7.8,9.4,30,218
eb715cee-f18b-11ec-a33e-acde48001122,DODGE,GRAND CARAVAN FFV,MINIVAN,3.6,6,A6,X,13.7,9.4,11.8,24,271
eb71607c-f18b-11ec-a33e-acde48001122,MASERATI,GRANTURISMO,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.4,15.1,19,357
eb71640a-f18b-11ec-a33e-acde48001122,LEXUS,LS 460 L AWD,MID-SIZE,4.6,8,AS8,Z,15.1,10.3,12.9,22,303
eb716798-f18b-11ec-a33e-acde48001122,JAGUAR,F-TYPE COUPE R-DYNAMIC,TWO-SEATER,3.0,6,AS8,Z,12.4,8.8,10.8,26,253
eb716b26-f18b-11ec-a33e-acde48001122,BMW,M760i xDRIVE,FULL-SIZE,6.6,12,AS8,Z,17.7,11.9,15.1,19,355
eb716eb4-f18b-11ec-a33e-acde48001122,KIA,SORENTO 4WD,SUV - SMALL,2.4,4,A6,X,12.3,9.3,11.0,26,253
eb71724c-f18b-11ec-a33e-acde48001122,MINI,COOPER S PACEMAN ALL4,COMPACT,1.6,4,M6,Z,9.5,7.7,8.7,32,200
eb7175da-f18b-11ec-a33e-acde48001122,NISSAN,SENTRA NISMO,MID-SIZE,1.6,4,AV7,Z,9.4,7.8,8.7,32,205
eb717968-f18b-11ec-a33e-acde48001122,JEEP,CHEROKEE,SUV - SMALL,3.2,6,A9,X,11.4,8.3,10.0,28,234
eb717cf6-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,Beetle,COMPACT,2.0,4,AS6,X,9.0,7.1,8.2,34,191
eb7180e8-f18b-11ec-a33e-acde48001122,BMW,M240i Coupe M Performance,SUBCOMPACT,3.0,6,AS8,Z,11.2,7.8,9.7,29,227
eb718778-f18b-11ec-a33e-acde48001122,BMW,440i xDrive Coupe,COMPACT,3.0,6,M6,Z,13.0,8.5,11.0,26,257
eb718c0a-f18b-11ec-a33e-acde48001122,TOYOTA,4RUNNER 4WD (Part-Time 4WD),SUV - STANDARD,4.0,6,AS5,X,14.3,12.0,13.3,21,310
eb719056-f18b-11ec-a33e-acde48001122,KIA,SOUL,STATION WAGON - SMALL,2.0,4,AS6,X,10.1,7.7,9.0,31,207
eb719448-f18b-11ec-a33e-acde48001122,LAND ROVER,Range Rover 5.0 Supercharged LWB,SUV - STANDARD,5.0,8,AS8,Z,14.4,11.3,13.0,22,305
eb719812-f18b-11ec-a33e-acde48001122,JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,A5,X,14.1,11.1,12.8,22,299
eb719bdc-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,AMG E 63 S 4MATIC,MID-SIZE,4.0,8,A9,Z,15.5,10.6,13.3,21,313
eb71a01e-f18b-11ec-a33e-acde48001122,LINCOLN,MKX AWD,SUV - SMALL,3.7,6,AS6,X,14.4,10.3,12.5,23,293
eb71a3e8-f18b-11ec-a33e-acde48001122,NISSAN,MAXIMA,MID-SIZE,3.5,6,AV7,Z,11.1,7.8,9.6,29,227
eb71a78a-f18b-11ec-a33e-acde48001122,AUDI,A6 quattro,MID-SIZE,3.0,6,AM7,Z,10.9,8.2,9.7,29,226
eb71ab18-f18b-11ec-a33e-acde48001122,FORD,FLEX AWD (EcoBoost),SUV - STANDARD,3.5,6,AS6,X,14.6,10.4,12.8,22,294
eb71aeb0-f18b-11ec-a33e-acde48001122,ACURA,TL,MID-SIZE,3.5,6,AS6,Z,11.8,8.1,10.1,28,232
eb71b248-f18b-11ec-a33e-acde48001122,SUBARU,WRX AWD,COMPACT,2.0,4,M6,Z,11.3,8.5,10.1,28,236
eb71b5cc-f18b-11ec-a33e-acde48001122,CHEVROLET,SUBURBAN FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22,304
eb71b950-f18b-11ec-a33e-acde48001122,INFINITI,Q60 AWD,SUBCOMPACT,3.0,6,AS7,Z,12.3,8.7,10.7,26,251
eb71bcd4-f18b-11ec-a33e-acde48001122,NISSAN,Armada 4WD,SUV - STANDARD,5.6,8,AS7,X,17.5,12.9,15.4,18,362
eb71c058-f18b-11ec-a33e-acde48001122,HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,M6,X,9.7,7.1,8.5,33,196
eb71c3dc-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,B 250,STATION WAGON - SMALL,2.0,4,AS7,Z,9.2,6.6,8.0,35,184
eb71c756-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,METRIS PASSENGER,SPECIAL PURPOSE VEHICLE,2.0,4,A7,Z,12.3,10.3,11.4,25,268
eb71cad0-f18b-11ec-a33e-acde48001122,JAGUAR,XJ SUPERCHARGED,FULL-SIZE,5.0,8,AS8,Z,15.8,10.2,13.3,21,306
eb71ce54-f18b-11ec-a33e-acde48001122,BMW,440i xDRIVE COUPE,COMPACT,3.0,6,AS8,Z,11.4,7.8,9.8,29,228
eb71d1d8-f18b-11ec-a33e-acde48001122,PORSCHE,CAYENNE GTS,SUV - STANDARD,3.6,6,A8,Z,14.5,10.4,12.6,22,296
eb71d55c-f18b-11ec-a33e-acde48001122,SUBARU,WRX,COMPACT,2.0,4,AV8,Z,12.4,9.4,11.1,25,255
eb71d8e0-f18b-11ec-a33e-acde48001122,BMW,650i xDRIVE GRAN COUPE,COMPACT,4.4,8,AS8,Z,14.7,9.7,12.5,23,292
eb71dc5a-f18b-11ec-a33e-acde48001122,ACURA,RLX Hybrid,MID-SIZE,3.5,6,AM7,Z,8.4,8.2,8.4,34,196
eb71dfd4-f18b-11ec-a33e-acde48001122,FORD,Expedition 4X4,SUV - STANDARD,3.5,6,AS10,X,14.1,10.6,12.5,23,293
eb71e358-f18b-11ec-a33e-acde48001122,ACURA,ILX,COMPACT,2.4,4,AM8,Z,9.3,6.6,8.1,35,189
eb71e966-f18b-11ec-a33e-acde48001122,PORSCHE,911 CARRERA S,MINICOMPACT,3.0,6,M7,Z,12.1,8.3,10.4,27,242
eb71ef06-f18b-11ec-a33e-acde48001122,SMART,FORTWO COUPE,TWO-SEATER,0.9,3,AM6,Z,7.5,6.1,6.9,41,157
eb71f582-f18b-11ec-a33e-acde48001122,AUDI,A6 QUATTRO,MID-SIZE,2.0,4,AS8,Z,10.9,7.5,9.4,30,220
eb71f8fc-f18b-11ec-a33e-acde48001122,CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS8,X,13.3,9.2,11.5,25,269
eb71fc76-f18b-11ec-a33e-acde48001122,HONDA,Civic Hatchback Sport,FULL-SIZE,1.5,4,M6,Z,8.0,6.2,7.2,39,167
eb71ffe6-f18b-11ec-a33e-acde48001122,GENESIS,G80 AWD,FULL-SIZE,5.0,8,AS8,Z,17.2,10.5,14.2,20,332
eb720612-f18b-11ec-a33e-acde48001122,FIAT,500 HATCHBACK TURBO,MINICOMPACT,1.4,4,A6,X,9.6,7.3,8.6,33,198
eb7209aa-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,E 400 4MATIC,MID-SIZE,3.0,6,A9,Z,11.8,8.7,10.4,27,246
eb720d38-f18b-11ec-a33e-acde48001122,SUBARU,LEGACY AWD,MID-SIZE,3.6,6,AV6,X,11.9,8.3,10.3,27,241
eb7210b2-f18b-11ec-a33e-acde48001122,MAZDA,CX-5 4WD,SUV - SMALL,2.5,4,AS6,X,10.2,8.2,9.3,30,217
eb72142c-f18b-11ec-a33e-acde48001122,CADILLAC,XT5 AWD,SUV - SMALL,3.6,6,AS8,X,12.9,8.9,11.1,25,260
eb7217b0-f18b-11ec-a33e-acde48001122,LINCOLN,CONTINENTAL AWD,FULL-SIZE,3.7,6,AS6,X,14.3,9.7,12.2,23,287
eb721b2a-f18b-11ec-a33e-acde48001122,BUICK,ENCORE AWD,SUV - SMALL,1.4,4,AS6,X,10.2,8.0,9.2,31,212
eb721ea4-f18b-11ec-a33e-acde48001122,FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS10,X,14.7,11.2,13.1,22,308
eb72221e-f18b-11ec-a33e-acde48001122,MAZDA,MX-5,TWO-SEATER,2.0,4,AS6,Z,9.1,6.8,8.0,35,188
eb722598-f18b-11ec-a33e-acde48001122,PORSCHE,911 TURBO S,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,25,266
eb722908-f18b-11ec-a33e-acde48001122,PORSCHE,911 Turbo S Cabriolet,MINICOMPACT,3.8,6,AM7,Z,12.7,9.9,11.4,25,267
eb722c78-f18b-11ec-a33e-acde48001122,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,14.3,10.5,12.6,22,295
eb722ff2-f18b-11ec-a33e-acde48001122,NISSAN,Sentra Nismo,MID-SIZE,1.6,4,M6,Z,9.5,7.6,8.7,32,204
eb72336c-f18b-11ec-a33e-acde48001122,VOLVO,S90 T5 AWD,MID-SIZE,2.0,4,AS8,Z,10.1,7.4,8.8,32,206
eb7236dc-f18b-11ec-a33e-acde48001122,FORD,FOCUS,COMPACT,1.0,3,M6,X,7.8,5.7,6.8,42,160
eb723a56-f18b-11ec-a33e-acde48001122,FORD,MUSTANG,SUBCOMPACT,2.3,4,AS6,X,11.0,7.9,9.6,29,226
eb723dd0-f18b-11ec-a33e-acde48001122,NISSAN,370Z,TWO-SEATER,3.7,6,M6,Z,13.3,9.3,11.5,25,269
eb724140-f18b-11ec-a33e-acde48001122,BMW,M6 GRAN COUPE,COMPACT,4.4,8,AM7,Z,17.3,11.6,14.7,19,344
eb7244b0-f18b-11ec-a33e-acde48001122,TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS6,X,10.5,8.2,9.5,30,218
eb72482a-f18b-11ec-a33e-acde48001122,CHEVROLET,Malibu,MID-SIZE,2.0,4,A9,Z,10.5,7.4,9.1,31,214
eb724b9a-f18b-11ec-a33e-acde48001122,ASTON MARTIN,V8 VANTAGE S,TWO-SEATER,4.7,8,AM7,Z,17.4,11.3,14.7,19,338
eb724f0a-f18b-11ec-a33e-acde48001122,GENESIS,G80 AWD,FULL-SIZE,3.8,6,AS8,X,13.4,9.6,11.7,24,276
eb72527a-f18b-11ec-a33e-acde48001122,SUBARU,Forester AWD,SUV - SMALL,2.5,4,AV7,X,9.0,7.2,8.2,34,192
eb7255f4-f18b-11ec-a33e-acde48001122,MINI,COOPER S CLUBMAN,MID-SIZE,2.0,4,M6,Z,10.8,7.7,9.4,30,220
eb725964-f18b-11ec-a33e-acde48001122,JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,3.2,6,A9,X,12.5,9.1,11.0,26,253
eb725cd4-f18b-11ec-a33e-acde48001122,PORSCHE,BOXSTER,TWO-SEATER,2.0,4,M6,Z,11.0,8.3,9.8,29,229
eb72604e-f18b-11ec-a33e-acde48001122,KIA,CADENZA,FULL-SIZE,3.3,6,AS6,X,12.7,8.4,10.7,26,251
eb7263c8-f18b-11ec-a33e-acde48001122,CHEVROLET,Malibu Hybrid,MID-SIZE,1.8,4,AV,X,4.8,5.5,5.1,55,121
eb726738-f18b-11ec-a33e-acde48001122,GMC,ACADIA,SUV - STANDARD,3.6,6,A6,X,14.3,9.9,12.3,23,283
eb726ab2-f18b-11ec-a33e-acde48001122,FORD,F-150 RAPTOR 4X4,PICKUP TRUCK - STANDARD,6.2,8,AS6,X,20.4,15.0,18.0,16,414
eb726e2c-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,Golf,COMPACT,1.4,4,M6,X,8.4,6.6,7.6,37,177
eb72719c-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,JETTA TDI (modified),COMPACT,2.0,4,A6,D,8.1,6.4,7.4,38,198
eb727516-f18b-11ec-a33e-acde48001122,TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.4,5.8,5.6,50,131
eb727886-f18b-11ec-a33e-acde48001122,LAND ROVER,Range Rover Evoque P250,SUV - SMALL,2.0,4,AS9,Z,11.8,8.7,10.4,27,245
eb727c28-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,AMG E 53 4MATIC+ Cabriolet,SUBCOMPACT,3.0,6,A9,Z,12.5,9.0,10.9,26,245
eb727fa2-f18b-11ec-a33e-acde48001122,CHEVROLET,IMPALA,FULL-SIZE,3.6,6,AS6,E,16.7,11.3,14.3,20,229
eb72831c-f18b-11ec-a33e-acde48001122,LEXUS,RC 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,13.1,9.8,11.2,25,262
eb728696-f18b-11ec-a33e-acde48001122,HYUNDAI,ELANTRA,MID-SIZE,2.0,4,M6,X,9.1,6.6,8.0,35,187
eb728a10-f18b-11ec-a33e-acde48001122,AUDI,A8L TDI (modified),FULL-SIZE,3.0,6,AS8,D,9.8,6.5,8.4,34,224
eb728d8a-f18b-11ec-a33e-acde48001122,JEEP,Cherokee,SUV - SMALL,3.2,6,A9,X,11.9,8.2,10.2,28,240
eb7290fa-f18b-11ec-a33e-acde48001122,BMW,340i,COMPACT,3.0,6,M6,Z,12.1,8.1,10.3,27,240
eb72946a-f18b-11ec-a33e-acde48001122,INFINITI,Q70 HYBRID,MID-SIZE,3.5,6,AS7,Z,8.0,6.9,7.5,38,177
eb7297e4-f18b-11ec-a33e-acde48001122,LEXUS,LS 460 L AWD,MID-SIZE,4.6,8,AS8,Z,15.1,10.3,12.9,22,297
eb729b5e-f18b-11ec-a33e-acde48001122,CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8,A6,E,19.8,13.9,17.2,16,285
eb729ed8-f18b-11ec-a33e-acde48001122,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,D,12.1,8.3,10.4,27,279
eb72a248-f18b-11ec-a33e-acde48001122,RAM,1500 4X4 ECODIESEL,PICKUP TRUCK - STANDARD,3.0,6,A8,D,12.1,8.8,10.6,27,283
eb72a5b8-f18b-11ec-a33e-acde48001122,KIA,Forte,MID-SIZE,2.0,4,AV,X,7.9,5.9,7.0,40,165
eb72a91e-f18b-11ec-a33e-acde48001122,HYUNDAI,GENESIS AWD,FULL-SIZE,3.8,6,AS8,X,14.4,9.4,12.1,23,285
eb72ac8e-f18b-11ec-a33e-acde48001122,CHRYSLER,200 AWD FFV,MID-SIZE,3.6,6,A9,E,16.9,10.8,14.1,20,226
eb72aff4-f18b-11ec-a33e-acde48001122,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.3,6,AS6,X,12.9,10.2,11.7,24,274
eb72b364-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,1.8,4,AS6,X,9.7,7.2,8.5,33,199
eb72b6d4-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,AMG C 63 S COUPE,SUBCOMPACT,4.0,8,A7,Z,13.8,10.2,12.2,23,285
eb72ba4e-f18b-11ec-a33e-acde48001122,INFINITI,Q70,MID-SIZE,3.7,6,AS7,Z,12.8,8.9,11.0,26,253
eb72bdb4-f18b-11ec-a33e-acde48001122,ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,AM7,Z,17.4,11.3,14.7,19,338
eb72c124-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,AMG C 63 S,COMPACT,4.0,8,A9,Z,13.2,8.7,11.2,25,263
eb72c49e-f18b-11ec-a33e-acde48001122,NISSAN,TITAN,PICKUP TRUCK - STANDARD,5.6,8,A5,X,17.9,12.8,15.6,18,359
eb72c804-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,C 400 4MATIC,COMPACT,3.0,6,AS7,Z,11.1,8.4,9.9,29,228
eb72cb74-f18b-11ec-a33e-acde48001122,GMC,Terrain,SUV - SMALL,1.5,4,A9,X,9.2,7.9,8.6,33,201
eb72cee4-f18b-11ec-a33e-acde48001122,GMC,Acadia,SUV - STANDARD,3.6,6,A9,X,12.6,8.8,10.9,26,257
eb72d24a-f18b-11ec-a33e-acde48001122,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12.1,10.1,11.2,25,263
eb72d5e2-f18b-11ec-a33e-acde48001122,INFINITI,QX60 AWD,SUV - SMALL,3.5,6,AV7,Z,12.5,9.0,10.9,26,257
eb72d952-f18b-11ec-a33e-acde48001122,LAND ROVER,Range Rover Velar D180,SUV - SMALL,2.0,4,AS8,D,9.2,7.8,8.5,33,229
eb72dccc-f18b-11ec-a33e-acde48001122,FORD,FOCUS SFE FFV,COMPACT,2.0,4,A6,X,8.4,5.8,7.2,39,166
eb72e03c-f18b-11ec-a33e-acde48001122,HYUNDAI,ELANTRA GT,FULL-SIZE,2.0,4,AS6,X,9.4,7.2,8.4,34,198
eb72e3b6-f18b-11ec-a33e-acde48001122,DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A5,X,15.6,9.7,12.9,22,302
eb72e730-f18b-11ec-a33e-acde48001122,KIA,FORTE KOUP,COMPACT,1.6,4,A6,X,10.6,7.9,9.4,30,216
eb72eaa0-f18b-11ec-a33e-acde48001122,PORSCHE,BOXSTER S,TWO-SEATER,2.5,4,M6,Z,12.1,9.0,10.7,26,249
eb72ee06-f18b-11ec-a33e-acde48001122,ALFA ROMEO,Stelvio AWD,SUV - SMALL,2.0,4,A8,Z,10.8,8.3,9.6,29,226
eb72f176-f18b-11ec-a33e-acde48001122,AUDI,Q3,COMPACT,2.0,4,AS6,Z,11.9,8.4,10.3,27,243
eb72f4e6-f18b-11ec-a33e-acde48001122,MASERATI,GHIBLI S,MID-SIZE,3.0,6,AS8,Z,14.5,10.0,12.5,23,293
eb72f87e-f18b-11ec-a33e-acde48001122,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,3.6,6,A6,X,13.5,9.8,11.8,24,271
eb72fbf8-f18b-11ec-a33e-acde48001122,MINI,JOHN COOPER WORKS ROADSTER,TWO-SEATER,1.6,4,AS6,Z,9.2,6.8,8.1,35,186
eb72ff68-f18b-11ec-a33e-acde48001122,ACURA,TSX,COMPACT,2.4,4,M6,Z,11.2,8.1,9.8,29,225
eb7302d8-f18b-11ec-a33e-acde48001122,ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,COMPACT,6.7,12,A8,Z,20.7,12.7,17.1,17,393
eb730648-f18b-11ec-a33e-acde48001122,BMW,435i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,11.9,8.1,10.2,28,238
eb7309c2-f18b-11ec-a33e-acde48001122,INFINITI,Q70 HYBRID,MID-SIZE,3.5,6,AS7,Z,8.4,7.1,7.8,36,184
eb730d5a-f18b-11ec-a33e-acde48001122,FORD,F-150 Raptor 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,15.3,13.1,14.3,20,336
eb7310d4-f18b-11ec-a33e-acde48001122,MITSUBISHI,RVR,SUV - SMALL,2.0,4,AV6,X,9.6,7.6,8.7,32,200
eb73144e-f18b-11ec-a33e-acde48001122,CHRYSLER,300,FULL-SIZE,3.6,6,A8,X,12.4,7.8,10.3,27,242
eb7317c8-f18b-11ec-a33e-acde48001122,BMW,M850i xDrive Coupe,SUBCOMPACT,4.4,8,AS8,Z,13.6,9.3,11.7,24,273
eb731b38-f18b-11ec-a33e-acde48001122,GMC,SIERRA,PICKUP TRUCK - STANDARD,4.3,6,A6,X,13.4,9.9,11.9,24,274
eb731ea8-f18b-11ec-a33e-acde48001122,VOLVO,XC90 T5 AWD,SUV - STANDARD,2.0,4,AS8,Z,10.8,9.5,10.2,28,239
eb732222-f18b-11ec-a33e-acde48001122,HONDA,HR-V,STATION WAGON - SMALL,1.8,4,AV7,X,8.3,6.9,7.7,37,180
eb732592-f18b-11ec-a33e-acde48001122,CADILLAC,ATS AWD,COMPACT,3.6,6,AS6,X,12.8,8.9,11.0,26,253
eb732902-f18b-11ec-a33e-acde48001122,CHEVROLET,Cruze Hatchback,MID-SIZE,1.4,4,AS6,X,8.3,6.2,7.3,39,172
eb732c72-f18b-11ec-a33e-acde48001122,LINCOLN,MKS AWD,FULL-SIZE,3.5,6,AS6,X,13.9,9.5,11.9,24,274
eb732fec-f18b-11ec-a33e-acde48001122,SCION,xD,SUBCOMPACT,1.8,4,A4,X,8.8,7.1,8.0,35,184
eb73335c-f18b-11ec-a33e-acde48001122,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,AS6,E,20.6,14.3,17.8,16,292
